Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.22-192.168.1.29-2404-39261-6,192.168.1.29,39261.0,192.168.1.22,2404.0,6.0,05/06/2020 08:19:18 PM,20975445.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9081623774847207,0.3337235515146401,3495907.5,5061150.40488254,10012804.0,82.0,10013294.0,10013294.0,0.0,10013294.0,10013294.0,20975445.0,5243861.25,5520632.660658763,10013723.0,300.0,0.0,1.0,0.0,0.0,64,160,0.09534958614704,0.2383739653676,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,609.5,437.69909755447287,919.0,300.0,10012589.5,303.3488091290289,10012804.0,10012375.0,c_rd_na_1_DoS
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:22:39 PM,99997074.0,11.0,14.0,82.0,164.0,22.0,6.0,7.454545454545454,4.824181513244218,38.0,6.0,11.714285714285715,8.89622712968015,2.460071981706185,0.2500073152140432,4166544.75,5357029.272350148,20012869.0,57.0,79978943.0,7997894.299999998,4607549.861752846,19077610.0,3000205.0,99997074.0,7692082.615384616,6175941.530015533,20012869.0,88.0,0.0,1.0,0.0,0.0,220,280,0.110003218694179,0.1400040965198641,6.0,38.0,9.692307692307692,7.449935466937847,55.50153846153846,0,0,0,1,1,0.0,0.0,0.0,1.0,10.08,7.454545454545454,11.714285714285715,0.0,0,0.0,0.0,0.0,0.0,11.0,82.0,14.0,164.0,-1.0,252.0,11.0,0.0,1972820.4285714284,2735070.594990244,6996565.0,88.0,10312547.714285716,6349150.66846151,20012869.0,5999608.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:24:40 PM,119326618.0,12.0,13.0,72.0,126.0,6.0,6.0,6.0,0.0,16.0,6.0,9.692307692307692,4.871423737550371,1.6593112527499942,0.2095089965593427,4971942.416666667,6671011.358231712,20938668.0,55.0,109996498.0,9999681.636363637,7542082.486865072,20998963.0,2057717.0,119326618.0,9943884.833333332,7320270.797635362,20938668.0,276312.0,0.0,1.0,0.0,0.0,240,260,0.1005643183484844,0.1089446782108582,6.0,16.0,7.846153846153848,3.864632533033977,14.935384615384615,0,0,0,1,1,0.0,0.0,0.0,1.0,8.16,6.0,9.692307692307692,0.0,0,0.0,0.0,0.0,0.0,12.0,72.0,13.0,126.0,-1.0,251.0,12.0,0.0,1719385.888888889,2038247.3163648744,4000432.0,63.0,11539127.222222222,6797884.068805967,20938668.0,5999948.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:26:43 PM,106007232.0,11.0,12.0,66.0,110.0,6.0,6.0,6.0,0.0,16.0,6.0,9.166666666666666,4.687184332805461,1.6602640846239622,0.2169663292406314,4818510.545454545,6076836.498602187,20937036.0,58.0,100005408.0,10000540.8,6616062.490045399,20940740.0,4001520.0,106007232.0,9637021.09090909,6662540.198655606,20937036.0,277522.0,0.0,1.0,0.0,0.0,220,240,0.1037665052889976,0.1131998239516338,6.0,16.0,7.583333333333334,3.62259415416592,13.123188405797098,0,0,0,1,1,0.0,0.0,0.0,1.0,7.913043478260869,6.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,11.0,66.0,12.0,110.0,-1.0,251.0,11.0,0.0,1935352.375,2069445.5830555155,4002175.0,58.0,10058253.555555554,6324218.467797843,20937036.0,5996910.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:28:50 PM,119331236.0,11.0,13.0,76.0,153.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,11.769230769230768,7.769103832423299,1.919028141131464,0.201120853219018,5188314.608695652,6992860.506931609,20950958.0,60.0,99998779.0,9999877.9,7324063.668983278,21000630.0,2043128.0,119331236.0,9944269.666666666,7499883.712312532,20950958.0,212417.0,0.0,1.0,0.0,0.0,220,260,0.0921803910587166,0.1089404621603014,6.0,32.0,9.400000000000002,6.350852961085884,40.333333333333336,0,0,0,1,1,0.0,0.0,0.0,1.0,9.791666666666666,6.909090909090909,11.769230769230768,0.0,0,0.0,0.0,0.0,0.0,11.0,76.0,13.0,153.0,-1.0,251.0,11.0,0.0,1909399.75,2733042.4650786296,7598154.0,60.0,13007004.75,6533937.708736237,20950958.0,5999707.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:30:51 PM,114053918.0,14.0,13.0,84.0,125.0,6.0,6.0,6.0,0.0,16.0,6.0,9.615384615384617,4.770367937215143,1.8324666409092585,0.2367301402131578,4386689.153846153,5401583.410786912,20968213.0,70.0,114050151.0,8773088.538461538,5699661.259187231,20972367.0,2043887.0,110986571.0,9248880.916666666,6001661.321290819,20968213.0,2935829.0,0.0,1.0,0.0,0.0,280,260,0.1227489615920077,0.11398117862115,6.0,16.0,7.678571428571429,3.672254040157044,13.485449735449734,0,0,0,1,1,0.0,0.0,0.0,0.0,7.962962962962963,6.0,9.615384615384617,0.0,0,0.0,0.0,0.0,0.0,14.0,84.0,13.0,125.0,-1.0,251.0,14.0,0.0,2835317.8888888885,3328437.2729430567,8049143.0,70.0,9170309.333333334,6692103.718756401,20968213.0,5030270.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:32:51 PM,118966829.0,11.0,13.0,66.0,116.0,6.0,6.0,6.0,0.0,16.0,6.0,8.923076923076922,4.572773382779472,1.5298382038912712,0.2017369060076401,5172470.826086957,6884814.20606663,20966928.0,57.0,97999036.0,9799903.6,6553225.205778183,20970740.0,3995874.0,118963166.0,9913597.166666664,7725300.955691311,20966928.0,57.0,0.0,1.0,0.0,0.0,220,260,0.092462748586835,0.109274157420805,6.0,16.0,7.520000000000001,3.5604306855585137,12.676666666666668,0,0,0,1,1,0.0,0.0,0.0,1.0,7.833333333333332,6.0,8.923076923076922,0.0,0,0.0,0.0,0.0,0.0,11.0,66.0,13.0,116.0,-1.0,256.0,11.0,0.0,1712172.2222222222,2031198.9100837568,3996079.0,57.0,11505957.333333332,7174752.874173019,20966928.0,5999423.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:34:59 PM,109710381.0,13.0,14.0,88.0,168.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,12.0,7.514089330154285,2.3334163792576748,0.2461025087498329,4219630.038461539,4908508.08735616,17289443.0,65.0,106002465.0,8833538.75,6929986.92350948,20966941.0,28152.0,109710381.0,8439260.076923076,5146681.1830640985,17289443.0,218208.0,0.0,1.0,0.0,0.0,260,280,0.1184938005091788,0.1276087082406541,6.0,32.0,9.714285714285715,6.241184258807054,38.95238095238096,0,0,0,1,1,0.0,0.0,0.0,1.0,10.074074074074074,6.769230769230768,12.0,0.0,0,0.0,0.0,0.0,0.0,13.0,88.0,14.0,168.0,-1.0,256.0,13.0,0.0,2636865.0,2822099.825398235,8705632.0,66.0,9553168.888888888,4584237.801392245,17289443.0,5996356.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:37:01 PM,110178704.0,12.0,12.0,72.0,119.0,6.0,6.0,6.0,0.0,16.0,6.0,9.916666666666668,4.851585182997283,1.7335473468629654,0.2178279388728333,4790378.434782608,5666632.336701755,19295275.0,60.0,106996368.0,9726942.545454549,7320027.023405711,20972671.0,1030039.0,110178704.0,10016245.818181816,5478200.5867521465,19295275.0,1672052.0,0.0,1.0,0.0,0.0,240,240,0.1089139694364166,0.1089139694364166,6.0,16.0,8.240000000000002,4.075127809856602,16.60666666666667,0,0,0,1,1,0.0,0.0,0.0,1.0,8.583333333333334,6.0,9.916666666666666,0.0,0,0.0,0.0,0.0,0.0,12.0,72.0,12.0,119.0,-1.0,255.0,12.0,0.0,2051370.666666667,1958028.794364181,3953704.0,82.0,10190700.888888888,5515975.357759802,19295275.0,5996346.0,NORMAL
192.168.1.22-192.168.1.29-2404-46737-6,192.168.1.29,46737.0,192.168.1.22,2404.0,6.0,05/06/2020 09:39:33 PM,40990743.0,2.0,10.0,22.0,109.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,10.9,5.173651192984184,3.1958435103262217,0.2927490238466768,3726431.1818181816,4382527.199800426,10070906.0,87.0,10072190.0,10072190.0,0.0,10072190.0,10072190.0,40990743.0,4554527.0,4446187.850645933,10070993.0,158.0,0.0,1.0,0.0,0.0,64,320,0.0487915039744461,0.2439575198722306,6.0,16.0,10.538461538461537,5.1090668524265865,26.102564102564106,0,0,0,1,1,0.0,0.0,0.0,5.0,11.416666666666664,11.0,10.9,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,10.0,109.0,-1.0,260.0,2.0,0.0,1364030.0,2725526.148144733,5452319.0,158.0,8883655.75,1583972.6752715516,10070906.0,6696496.0,c_rd_na_1_DoS
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:39:09 PM,109706838.0,15.0,16.0,100.0,180.0,16.0,6.0,6.666666666666668,2.5819888974716108,32.0,6.0,11.250000000000002,7.289261508090742,2.552256587688728,0.2825712650655376,3656894.599999999,4422937.756417985,20295193.0,65.0,107030865.0,7645061.785714285,5170873.160283133,20969978.0,1032999.0,109706838.0,7313789.2,5211401.629181967,20295193.0,211910.0,0.0,1.0,0.0,0.0,300,320,0.1367280314833246,0.145843233582213,6.0,32.0,9.25,5.9568339718127055,35.483870967741936,0,0,0,1,1,0.0,0.0,0.0,1.0,9.548387096774192,6.666666666666668,11.25,0.0,0,0.0,0.0,0.0,0.0,15.0,100.0,16.0,180.0,-1.0,255.0,15.0,0.0,2522097.4,2583259.531734416,7996949.0,65.0,8448578.2,4473127.4475818565,20295193.0,5999095.0,NORMAL
192.168.1.22-192.168.1.29-2404-39387-6,192.168.1.29,39387.0,192.168.1.22,2404.0,6.0,05/06/2020 07:57:22 PM,23985744.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2102402160216497,0.3335314510152364,3426534.8571428573,4687388.0662836265,10014084.0,119.0,10013552.0,10013552.0,0.0,10013552.0,10013552.0,23985744.0,4797148.8,4974222.2985445885,10014819.0,827.0,0.0,1.0,0.0,0.0,64,192,0.0833828627538091,0.2501485882614273,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1830434.5,2587585.8479672708,3660134.0,735.0,10013450.5,895.9042917633557,10014084.0,10012817.0,c_rd_na_1_DoS
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:41:11 PM,107629673.0,12.0,12.0,72.0,119.0,6.0,6.0,6.0,0.0,16.0,6.0,9.916666666666668,4.851585182997283,1.7746035519405512,0.2229868337516922,4679551.000000001,5634524.286929037,20289623.0,75.0,103999920.0,9454538.181818182,6914217.028744468,20970911.0,1030679.0,107629673.0,9784515.727272728,5710145.951515865,20289623.0,670729.0,0.0,1.0,0.0,0.0,240,240,0.1114934168758461,0.1114934168758461,6.0,16.0,8.240000000000002,4.075127809856602,16.60666666666667,0,0,0,1,1,0.0,0.0,0.0,1.0,8.583333333333334,6.0,9.916666666666666,0.0,0,0.0,0.0,0.0,0.0,12.0,72.0,12.0,119.0,-1.0,255.0,12.0,0.0,2009857.4444444445,1915252.1167248525,3859225.0,75.0,9948977.777777778,5648153.431033583,20289623.0,5999463.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:43:19 PM,114710573.0,14.0,14.0,84.0,141.0,6.0,6.0,6.0,0.0,16.0,6.0,10.071428571428571,4.8905605422673615,1.96145825197822,0.2440925824684007,4248539.740740742,5389028.926550008,20965311.0,87.0,114034067.0,8771851.307692306,5745573.457607407,20969917.0,3030961.0,111543601.0,8580277.0,6369142.2250997815,20965311.0,672721.0,0.0,1.0,0.0,0.0,280,280,0.1220462912342003,0.1220462912342003,6.0,16.0,8.310344827586208,4.175638944057903,17.435960591133007,0,0,0,1,1,0.0,0.0,0.0,1.0,8.607142857142858,6.0,10.071428571428571,0.0,0,0.0,0.0,0.0,0.0,14.0,84.0,14.0,141.0,-1.0,254.0,14.0,0.0,2803923.777777778,2988601.198019685,7999953.0,166.0,9386493.666666666,6581307.521695898,20965311.0,5324729.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:45:20 PM,118001137.0,12.0,15.0,82.0,164.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.933333333333335,7.430311151595457,2.0847256751432828,0.2288113545888969,4538505.26923077,6424894.987195165,20981257.0,66.0,97015174.0,8819561.272727273,6579602.822805919,20985902.0,2000435.0,114176247.0,8155446.214285714,7666743.06654419,20981257.0,113.0,0.0,1.0,0.0,0.0,240,300,0.101693935372843,0.1271174192160538,6.0,32.0,9.0,6.043055395949844,36.518518518518526,0,0,0,1,1,0.0,0.0,0.0,1.0,9.333333333333334,6.833333333333332,10.933333333333335,0.0,0,0.0,0.0,0.0,0.0,12.0,82.0,15.0,164.0,-1.0,254.0,12.0,0.0,2956856.4285714286,3734833.864030003,9001015.0,113.0,12754727.714285716,7437339.2324373135,20981257.0,5998824.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:47:24 PM,115000272.0,12.0,14.0,72.0,132.0,6.0,6.0,6.0,0.0,16.0,6.0,9.428571428571429,4.783212401631448,1.7739088477982037,0.2260864217782024,4600010.880000001,5394514.089153676,20995901.0,70.0,106000081.0,9636371.0,5557843.008187853,20999755.0,5999373.0,115000272.0,8846174.76923077,5920625.115023768,20995901.0,129.0,0.0,1.0,0.0,0.0,240,280,0.1043475792822472,0.1217388424959551,6.0,16.0,7.777777777777778,3.80620276485364,14.487179487179484,0,0,0,1,1,0.0,0.0,0.0,1.0,8.076923076923077,6.0,9.428571428571429,0.0,0,0.0,0.0,0.0,0.0,12.0,72.0,14.0,132.0,-1.0,254.0,12.0,0.0,2646940.5,3242750.913751068,8002636.0,77.0,8853079.700000001,6160268.286140125,20995901.0,5307299.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:49:39 PM,118993804.0,14.0,14.0,100.0,173.0,22.0,6.0,7.142857142857142,4.27617987059879,38.0,6.0,12.357142857142858,8.77590357265185,2.294237101622535,0.2353063693971831,4407177.925925927,5155913.616769321,20009797.0,75.0,118988794.0,9152984.153846152,5230133.967139224,20015058.0,3001641.0,116206700.0,8938976.923076924,5611525.186747887,20009797.0,213823.0,0.0,1.0,0.0,0.0,280,280,0.1176531846985915,0.1176531846985915,6.0,38.0,9.620689655172416,7.178409061222849,51.52955665024631,0,0,0,1,1,0.0,0.0,0.0,1.0,9.964285714285714,7.142857142857142,12.357142857142858,0.0,0,0.0,0.0,0.0,0.0,14.0,100.0,14.0,173.0,-1.0,253.0,14.0,0.0,2706358.1,3258596.091957614,7999078.0,136.0,8892858.2,5862365.302464353,20009797.0,5994955.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:51:40 PM,119163718.0,13.0,14.0,78.0,132.0,6.0,6.0,6.0,0.0,16.0,6.0,9.428571428571429,4.783212401631448,1.7622813682265268,0.2265790330576963,4583219.923076924,6384317.634144729,20825586.0,64.0,116003950.0,9666995.833333334,7003790.302096804,21067517.0,2925589.0,119163718.0,9166439.846153846,7275114.89306967,20829795.0,207084.0,0.0,1.0,0.0,0.0,260,280,0.1090936085092611,0.1174854245484351,6.0,16.0,8.071428571428571,4.0453775305995086,16.36507936507937,0,0,0,1,1,0.0,0.0,0.0,1.0,8.37037037037037,6.0,9.428571428571429,0.0,0,0.0,0.0,0.0,0.0,13.0,78.0,14.0,132.0,-1.0,253.0,13.0,0.0,2937722.875,3092467.0033279457,9163615.0,206.0,11957733.000000002,7085001.086364973,20825586.0,5999366.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:53:59 PM,119997031.0,13.0,13.0,78.0,126.0,6.0,6.0,6.0,0.0,16.0,6.0,9.692307692307692,4.871423737550371,1.7000420618740142,0.2166720274937469,4799881.24,5556348.499974791,20005414.0,70.0,119992698.0,9999391.5,5642337.719319047,20010461.0,5000362.0,119997031.0,9999752.583333332,5440340.361602145,20005414.0,1831163.0,0.0,1.0,0.0,0.0,260,260,0.1083360137468734,0.1083360137468734,6.0,16.0,7.777777777777778,3.80620276485364,14.487179487179484,0,0,0,1,1,0.0,0.0,0.0,1.0,8.076923076923077,6.0,9.692307692307692,0.0,0,0.0,0.0,0.0,0.0,13.0,78.0,13.0,126.0,-1.0,253.0,13.0,0.0,2204501.3,2435279.32582514,6006911.0,95.0,9795194.8,5628164.236601582,20005414.0,5997841.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:56:19 PM,100972727.0,13.0,14.0,88.0,158.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,11.285714285714285,7.57961407002688,2.4363014381101147,0.2673989383291589,3883566.4230769225,5073027.651967698,20978732.0,65.0,100968349.0,8414029.083333334,5207823.812472703,20982498.0,2998639.0,100969093.0,7766853.307692307,6191211.2013767725,20978732.0,36480.0,0.0,1.0,0.0,0.0,260,280,0.1287476369732987,0.1386513013558601,6.0,32.0,9.0,6.043055395949844,36.518518518518526,0,0,0,1,1,0.0,0.0,0.0,1.0,9.333333333333334,6.769230769230768,11.285714285714285,0.0,0,0.0,0.0,0.0,0.0,13.0,88.0,14.0,158.0,-1.0,252.0,13.0,0.0,3201934.375,3138792.9911873057,7996713.0,132.0,9419202.25,5778321.769692742,20978732.0,5993713.0,NORMAL
192.168.1.22-192.168.1.29-2404-42847-6,192.168.1.29,42847.0,192.168.1.22,2404.0,6.0,05/06/2020 09:06:15 PM,23523301.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.273350113574621,0.3400883234882723,3360471.571428572,4630144.411123907,10011223.0,63.0,10012149.0,10012149.0,0.0,10012149.0,10012149.0,23523301.0,4704660.2,4925176.651518472,10011286.0,1537.0,0.0,1.0,0.0,0.0,64,192,0.085022080872068,0.2550662426162042,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1231.5,432.04224330498056,1537.0,926.0,10008010.0,4543.868175904754,10011223.0,10004797.0,c_rd_na_1_DoS
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 10:58:19 PM,116593042.0,12.0,14.0,72.0,141.0,6.0,6.0,6.0,0.0,16.0,6.0,10.071428571428571,4.8905605422673615,1.8268671641657657,0.2229978698042718,4663721.680000002,6565451.835489166,20952276.0,140.0,109071951.0,9915631.909090908,7557477.342625176,20976797.0,1067739.0,116593042.0,8968695.538461538,7405494.362065557,20952276.0,586865.0,0.0,1.0,0.0,0.0,240,280,0.1029220937558177,0.120075776048454,6.0,16.0,8.444444444444445,4.21839682757227,17.794871794871792,0,0,0,1,1,0.0,0.0,0.0,1.0,8.76923076923077,6.0,10.071428571428571,0.0,0,0.0,0.0,0.0,0.0,12.0,72.0,14.0,141.0,-1.0,252.0,12.0,0.0,1648514.666666667,2193423.580305455,6069946.0,140.0,11306267.777777778,6988276.689979292,20952276.0,5999732.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 11:00:20 PM,100000073.0,11.0,12.0,66.0,110.0,6.0,6.0,6.0,0.0,16.0,6.0,9.166666666666666,4.687184332805461,1.7599987152009382,0.2299998321001225,4545457.863636363,5882606.08257624,20931672.0,75.0,94000243.0,9400024.3,6336097.82812827,20936567.0,4008487.0,100000073.0,9090915.727272728,6697488.958117544,20931672.0,273854.0,0.0,1.0,0.0,0.0,220,240,0.1099999197000586,0.1199999124000639,6.0,16.0,7.583333333333335,3.62259415416592,13.1231884057971,0,0,0,1,1,0.0,0.0,0.0,1.0,7.913043478260869,6.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,11.0,66.0,12.0,110.0,-1.0,252.0,11.0,0.0,2974523.9999999995,3002446.086376185,7075395.0,161.0,9897275.5,6825348.526121033,20931672.0,5990097.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 11:02:21 PM,119336409.0,15.0,17.0,100.0,195.0,16.0,6.0,6.666666666666668,2.5819888974716108,32.0,6.0,11.470588235294118,7.11615808441275,2.472003326327676,0.268149513364358,3849561.5806451607,5420029.633925001,20930632.0,71.0,119066192.0,8504728.0,6235993.625090738,20935635.0,997164.0,119336409.0,7458525.5625,6612577.367588616,20930632.0,212009.0,0.0,1.0,0.0,0.0,300,340,0.1256950843895428,0.1424544289748152,6.0,32.0,9.12121212121212,5.856393812308773,34.29734848484848,0,0,0,1,1,0.0,0.0,0.0,1.0,9.40625,6.666666666666668,11.470588235294118,0.0,0,0.0,0.0,0.0,0.0,15.0,100.0,17.0,195.0,-1.0,251.0,15.0,0.0,3008616.333333333,3207668.036382701,8074342.0,95.0,10221383.666666668,6245813.543309411,20930632.0,5992311.0,NORMAL
192.168.1.22-192.168.1.29-2404-39581-6,192.168.1.29,39581.0,192.168.1.22,2404.0,6.0,05/06/2020 08:50:44 PM,24001848.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2080863106874107,0.3333076686428478,3428835.4285714286,4679331.400700564,10010687.0,156.0,10011105.0,10011105.0,0.0,10011105.0,10011105.0,24001848.0,4800369.6,4961870.210458885,10011686.0,3407.0,0.0,1.0,0.0,0.0,64,192,0.0833269171607119,0.2499807514821359,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1814319.5,2564422.4440291617,3627640.0,999.0,10010396.5,410.8290398693841,10010687.0,10010106.0,c_rd_na_1_DoS
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 11:04:24 PM,106004875.0,11.0,12.0,66.0,110.0,6.0,6.0,6.0,0.0,16.0,6.0,9.166666666666666,4.687184332805461,1.6603010003077692,0.2169711534493107,4818403.409090908,6075218.4898281535,20930093.0,89.0,100007422.0,10000742.2,6616672.831372458,20935216.0,4000828.0,106004875.0,9636806.818181816,6662083.302230689,20930093.0,272252.0,0.0,1.0,0.0,0.0,220,240,0.1037688125192355,0.1132023409300751,6.0,16.0,7.583333333333335,3.62259415416592,13.1231884057971,0,0,0,1,1,0.0,0.0,0.0,1.0,7.913043478260869,6.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,11.0,66.0,12.0,110.0,-1.0,251.0,11.0,0.0,1939048.25,2072526.1480534016,4005757.0,97.0,10054702.888888888,6323861.336269824,20930093.0,5992083.0,NORMAL
192.168.1.20-192.168.1.22-50712-2404-6,192.168.1.20,50712.0,192.168.1.22,2404.0,6.0,05/06/2020 11:06:31 PM,119871655.0,15.0,17.0,100.0,195.0,16.0,6.0,6.666666666666668,2.5819888974716108,32.0,6.0,11.47058823529412,7.116158084412749,2.46096543840994,0.2669521831495527,3866827.5806451617,4857708.089780569,20928179.0,62.0,119066615.0,8504758.214285715,5138493.838664492,20932243.0,2990794.0,119871655.0,7491978.4375,5809995.829315242,20928179.0,209391.0,0.0,1.0,0.0,0.0,300,340,0.1251338358513528,0.1418183472981999,6.0,32.0,9.12121212121212,5.856393812308773,34.297348484848484,0,0,0,1,1,0.0,0.0,0.0,1.0,9.40625,6.666666666666668,11.470588235294118,0.0,0,0.0,0.0,0.0,0.0,15.0,100.0,17.0,195.0,-1.0,251.0,15.0,0.0,2647308.2,2844539.1105910987,9001495.0,62.0,9259846.2,5033209.2444616025,20928179.0,5993183.0,NORMAL
